,raceId,driverId,stop,lap,time,duration,milliseconds,constructors,seconds,points
887,870,8,1,20,1,20.087,20087,Mercedes,20.087,5927.0
888,870,819,1,20,1,20.915,20915,Williams,20.915,3567.0
889,870,815,1,21,1,20.320,20320,Red Bull,20.32,5329.5
890,870,818,2,30,1,19.858,19858,Ferrari,19.858,8558.5
891,870,30,3,32,1,20.503,20503,Red Bull,20.503,5329.5
892,870,18,2,34,1,19.083,19083,Force India,19.083,1098.0
893,870,817,2,34,1,19.630,19630,McLaren,19.63,5795.5
894,870,1,2,40,1,19.059,19059,Ferrari,19.059,8558.5
895,870,819,2,39,1,21.378,21378,Williams,21.378,3567.0
896,870,813,2,41,1,19.755,19755,Mercedes,19.755,5927.0
897,870,10,2,40,1,20.383,20383,Mercedes,20.383,5927.0
898,870,4,2,43,1,19.365,19365,Force India,19.365,1098.0
899,870,8,2,45,1,19.772,19772,Mercedes,19.772,5927.0
900,870,18,3,45,1,20.355,20355,Force India,20.355,1098.0
901,870,818,3,46,1,19.644,19644,Ferrari,19.644,8558.5
902,870,815,2,47,1,20.216,20216,Red Bull,20.216,5329.5
903,870,817,3,47,1,20.027,20027,McLaren,20.027,5795.5
904,870,813,3,52,1,13.206,13206,Mercedes,13.206,5927.0
905,870,818,4,64,1,19.600,19600,Ferrari,19.6,8558.5
906,871,155,1,1,1,27.248,27248,Red Bull,27.248,5329.5
907,871,813,1,1,1,21.842,21842,Ferrari,21.842,8558.5
908,871,155,2,7,1,21.669,21669,Red Bull,21.669,5329.5
909,871,814,1,10,1,21.402,21402,Ferrari,21.402,8558.5
910,871,10,1,11,1,22.463,22463,Williams,22.463,3567.0
911,871,808,1,12,1,25.972,25972,McLaren,25.972,5795.5
912,871,811,1,16,1,21.690,21690,McLaren,21.69,5795.5
913,871,819,1,18,1,21.611,21611,Williams,21.611,3567.0
914,871,3,1,20,1,21.062,21062,Williams,21.062,3567.0
915,871,20,1,21,1,20.811,20811,Force India,20.811,1098.0
916,871,155,3,24,1,22.106,22106,Red Bull,22.106,5329.5
917,871,10,2,25,1,20.660,20660,Williams,20.66,3567.0
918,871,814,2,26,1,21.115,21115,Ferrari,21.115,8558.5
919,871,808,2,26,1,21.180,21180,McLaren,21.18,5795.5
920,871,5,2,27,1,21.931,21931,McLaren,21.931,5795.5
921,871,3,2,36,1,20.534,20534,Williams,20.534,3567.0
922,871,811,2,39,1,22.030,22030,McLaren,22.03,5795.5
923,872,10,1,7,1,28.747,28747,McLaren,28.747,5795.5
924,872,813,1,13,1,22.970,22970,Mercedes,22.97,5927.0
925,872,3,1,14,1,22.346,22346,Red Bull,22.346,5329.5
926,872,30,1,15,1,22.247,22247,Red Bull,22.247,5329.5
927,872,8,1,17,1,21.730,21730,Force India,21.73,1098.0
928,872,5,1,17,1,22.737,22737,Red Bull,22.737,5329.5
929,872,819,1,18,1,24.039,24039,McLaren,24.039,5795.5
930,872,808,1,19,1,22.182,22182,Ferrari,22.182,8558.5
931,872,17,1,21,1,21.556,21556,Williams,21.556,3567.0
932,872,816,1,27,1,21.962,21962,Force India,21.962,1098.0
933,872,815,1,29,1,22.472,22472,Williams,22.472,3567.0
934,872,10,2,32,1,22.581,22581,McLaren,22.581,5795.5
935,872,813,2,35,1,21.814,21814,Mercedes,21.814,5927.0
936,872,819,2,35,1,22.046,22046,McLaren,22.046,5795.5
937,872,30,2,37,1,22.310,22310,Red Bull,22.31,5329.5
938,872,3,2,38,1,21.854,21854,Red Bull,21.854,5329.5
939,872,5,2,39,1,21.910,21910,Red Bull,21.91,5329.5
940,872,808,2,40,1,22.811,22811,Ferrari,22.811,8558.5
941,873,10,2,25,1,32.015,32015,McLaren,32.015,5795.5
942,873,5,2,26,1,30.099,30099,Ferrari,30.099,8558.5
943,873,17,2,28,1,29.304,29304,Williams,29.304,3567.0
944,873,155,2,30,1,30.842,30842,Ferrari,30.842,8558.5
945,873,8,2,32,1,29.370,29370,Red Bull,29.37,5329.5
946,873,819,2,32,1,30.834,30834,Mercedes,30.834,5927.0
947,873,3,2,33,1,29.687,29687,Force India,29.687,1098.0
948,873,30,2,33,1,30.338,30338,Mercedes,30.338,5927.0
949,873,811,3,33,1,30.684,30684,Mercedes,30.684,5927.0
950,873,17,3,40,1,29.348,29348,Williams,29.348,3567.0
951,873,807,2,40,1,30.613,30613,Williams,30.613,3567.0
952,873,5,3,45,1,30.232,30232,Ferrari,30.232,8558.5
953,873,155,3,50,1,36.146,36146,Ferrari,36.146,8558.5
954,873,807,3,50,1,34.601,34601,Williams,34.601,3567.0
955,873,17,1,8,1,29.333,29333,Williams,29.333,3567.0
956,873,811,1,10,1,30.317,30317,Mercedes,30.317,5927.0
957,873,30,1,11,1,30.879,30879,Mercedes,30.879,5927.0
958,873,1,1,12,1,29.124,29124,Force India,29.124,1098.0
959,873,3,1,12,1,29.546,29546,Force India,29.546,1098.0
960,873,818,1,12,1,30.499,30499,McLaren,30.499,5795.5
961,873,5,1,12,1,30.440,30440,Ferrari,30.44,8558.5
962,873,8,1,13,1,29.669,29669,Red Bull,29.669,5329.5
963,873,10,1,13,1,30.977,30977,McLaren,30.977,5795.5
964,873,155,1,14,1,30.693,30693,Ferrari,30.693,8558.5
965,873,819,1,16,1,30.647,30647,Mercedes,30.647,5927.0
966,873,807,1,18,1,30.363,30363,Williams,30.363,3567.0
967,873,818,2,24,1,29.898,29898,McLaren,29.898,5795.5
968,873,811,2,25,1,30.828,30828,Mercedes,30.828,5927.0
969,874,154,1,1,1,32.329,32329,Red Bull,32.329,5329.5
970,874,154,2,7,1,29.793,29793,Red Bull,29.793,5329.5
971,874,819,1,14,1,21.343,21343,Williams,21.343,3567.0
972,874,815,1,15,1,21.273,21273,Mercedes,21.273,5927.0
973,874,1,1,16,1,21.148,21148,Force India,21.148,1098.0
974,874,20,1,17,1,20.508,20508,Red Bull,20.508,5329.5
975,874,37,1,17,1,26.287,26287,Ferrari,26.287,8558.5
976,874,5,1,18,1,22.816,22816,Ferrari,22.816,8558.5
977,874,818,1,18,1,22.528,22528,Mercedes,22.528,5927.0
978,874,808,1,19,1,21.368,21368,McLaren,21.368,5795.5
979,874,10,1,20,1,20.662,20662,Mercedes,20.662,5927.0
980,874,154,3,22,1,21.143,21143,Red Bull,21.143,5329.5
981,874,1,2,31,1,19.794,19794,Force India,19.794,1098.0
982,874,818,2,35,1,21.431,21431,Mercedes,21.431,5927.0
983,874,20,2,37,1,20.346,20346,Red Bull,20.346,5329.5
984,874,37,2,36,1,22.487,22487,Ferrari,22.487,8558.5
985,874,10,2,40,1,21.520,21520,Mercedes,21.52,5927.0
986,874,5,2,41,1,22.678,22678,Ferrari,22.678,8558.5
987,874,808,2,42,1,21.367,21367,McLaren,21.367,5795.5
988,874,808,3,48,1,14.250,14250,McLaren,14.25,5795.5
989,875,5,1,13,1,21.896,21896,Red Bull,21.896,5329.5
990,875,17,1,14,1,19.811,19811,McLaren,19.811,5795.5
991,875,8,1,14,1,20.211,20211,Force India,20.211,1098.0
992,875,811,1,14,1,21.886,21886,McLaren,21.886,5795.5
993,875,808,1,14,1,22.278,22278,McLaren,22.278,5795.5
994,875,10,1,14,1,22.334,22334,Mercedes,22.334,5927.0
995,875,814,1,15,1,20.805,20805,Williams,20.805,3567.0
996,875,819,1,17,1,21.302,21302,Mercedes,21.302,5927.0
997,875,815,1,18,1,24.408,24408,Ferrari,24.408,8558.5
998,875,813,1,21,1,21.137,21137,McLaren,21.137,5795.5
999,875,814,2,28,1,20.218,20218,Williams,20.218,3567.0
1000,875,10,2,31,1,20.494,20494,Mercedes,20.494,5927.0
1001,875,17,2,32,1,19.616,19616,McLaren,19.616,5795.5
1002,875,811,2,32,1,22.813,22813,McLaren,22.813,5795.5
1003,875,808,2,32,1,21.581,21581,McLaren,21.581,5795.5
1004,875,815,2,33,1,20.767,20767,Ferrari,20.767,8558.5
1005,875,5,2,33,1,21.489,21489,Red Bull,21.489,5329.5
1006,875,8,2,35,1,21.012,21012,Force India,21.012,1098.0
1007,875,819,2,34,1,22.019,22019,Mercedes,22.019,5927.0
1008,876,818,1,1,1,25.097,25097,Mercedes,25.097,5927.0
1009,876,815,1,14,1,21.336,21336,Ferrari,21.336,8558.5
1010,876,815,2,19,1,24.508,24508,Ferrari,24.508,8558.5
1011,876,18,1,25,1,21.509,21509,Force India,21.509,1098.0
1012,876,813,1,27,1,22.003,22003,Force India,22.003,1098.0
1013,876,817,1,27,1,22.637,22637,Red Bull,22.637,5329.5
1014,876,819,1,28,1,22.692,22692,Williams,22.692,3567.0
1015,876,4,1,29,1,20.800,20800,Williams,20.8,3567.0
1016,876,813,2,30,1,28.053,28053,Force India,28.053,1098.0
1017,876,808,1,31,1,22.445,22445,Red Bull,22.445,5329.5
1018,876,10,1,31,1,27.303,27303,Mercedes,27.303,5927.0
1019,876,5,1,32,1,22.967,22967,Ferrari,22.967,8558.5
1020,876,818,2,33,1,21.658,21658,Mercedes,21.658,5927.0
1021,877,154,1,1,1,26.057,26057,Ferrari,26.057,8558.5
1022,877,818,1,9,1,20.319,20319,Red Bull,20.319,5329.5
1023,877,154,2,9,1,21.017,21017,Ferrari,21.017,8558.5
1024,877,155,1,25,1,19.529,19529,Red Bull,19.529,5329.5
1025,877,819,1,26,1,21.941,21941,Mercedes,21.941,5927.0
1026,877,30,1,27,1,19.701,19701,Ferrari,19.701,8558.5
1027,877,10,1,27,1,19.884,19884,McLaren,19.884,5795.5
1028,877,808,1,27,1,20.769,20769,Red Bull,20.769,5329.5
1029,877,5,1,28,1,23.032,23032,McLaren,23.032,5795.5
1030,877,813,1,29,1,20.723,20723,Force India,20.723,1098.0
1031,877,815,1,30,1,19.486,19486,McLaren,19.486,5795.5
1032,877,17,1,30,1,19.066,19066,Mercedes,19.066,5927.0
1033,877,8,1,31,1,20.278,20278,Force India,20.278,1098.0
1034,877,818,2,33,1,19.885,19885,Red Bull,19.885,5329.5
1035,877,815,2,38,1,33.431,33431,McLaren,33.431,5795.5
1036,877,30,2,41,1,21.270,21270,Ferrari,21.27,8558.5
1037,877,815,3,44,1,26.858,26858,McLaren,26.858,5795.5
1038,878,30,1,14,1,22.263,22263,Ferrari,22.263,8558.5
1039,878,1,1,20,1,20.814,20814,Williams,20.814,3567.0
1040,878,20,1,21,1,20.904,20904,Williams,20.904,3567.0
1041,878,5,1,21,1,22.713,22713,McLaren,22.713,5795.5
1042,878,10,1,21,1,23.092,23092,Mercedes,23.092,5927.0
1043,878,815,1,22,1,22.079,22079,Williams,22.079,3567.0
1044,878,808,1,23,1,22.762,22762,Red Bull,22.762,5329.5
1045,878,8,1,24,1,24.840,24840,Red Bull,24.84,5329.5
1046,878,819,1,26,1,22.379,22379,Mercedes,22.379,5927.0
1047,878,817,1,30,1,22.651,22651,Ferrari,22.651,8558.5
1048,878,3,1,34,1,21.346,21346,Williams,21.346,3567.0
1049,878,18,1,35,1,21.445,21445,Force India,21.445,1098.0
1050,878,30,2,39,1,21.297,21297,Ferrari,21.297,8558.5
1051,879,817,1,9,1,22.838,22838,McLaren,22.838,5795.5
1052,879,1,1,10,1,24.410,24410,Force India,24.41,1098.0
1053,879,814,1,10,1,28.336,28336,Williams,28.336,3567.0
1054,879,819,1,13,1,24.427,24427,Williams,24.427,3567.0
1055,879,10,1,14,1,23.251,23251,Mercedes,23.251,5927.0
1056,879,808,1,14,1,23.031,23031,Red Bull,23.031,5329.5
1057,879,5,1,15,1,23.429,23429,Ferrari,23.429,8558.5
1058,879,1,2,18,1,21.606,21606,Force India,21.606,1098.0
1059,879,814,2,18,1,21.364,21364,Williams,21.364,3567.0
1060,879,817,2,19,1,21.182,21182,McLaren,21.182,5795.5
1061,879,10,2,19,1,21.442,21442,Mercedes,21.442,5927.0
1062,879,808,2,19,1,27.452,27452,Red Bull,27.452,5329.5
1063,879,5,2,19,1,38.291,38291,Ferrari,38.291,8558.5
1064,879,819,2,20,1,22.746,22746,Williams,22.746,3567.0
1065,879,807,1,23,1,21.347,21347,Force India,21.347,1098.0
1066,879,10,3,31,1,23.544,23544,Mercedes,23.544,5927.0
1067,879,5,3,37,1,22.721,22721,Ferrari,22.721,8558.5
1068,879,817,3,51,1,21.444,21444,McLaren,21.444,5795.5
1069,879,808,3,54,1,22.702,22702,Red Bull,22.702,5329.5
1070,879,819,3,55,1,23.082,23082,Williams,23.082,3567.0
1071,879,817,4,56,1,22.923,22923,McLaren,22.923,5795.5
1072,879,807,2,57,1,22.250,22250,Force India,22.25,1098.0
1073,879,5,4,56,1,23.002,23002,Ferrari,23.002,8558.5
1074,879,10,4,56,1,24.816,24816,Mercedes,24.816,5927.0
1075,879,814,3,57,1,22.389,22389,Williams,22.389,3567.0
1076,879,807,3,58,1,14.128,14128,Force India,14.128,1098.0
1077,879,5,5,59,1,21.849,21849,Ferrari,21.849,8558.5
1078,879,817,5,61,1,21.973,21973,McLaren,21.973,5795.5
1079,880,821,1,5,1,22.316,22316,Ferrari,22.316,8558.5
1080,880,822,1,6,1,23.528,23528,Force India,23.528,1098.0
1081,880,820,1,6,1,36.564,36564,Williams,36.564,3567.0
1082,880,823,1,7,1,24.104,24104,McLaren,24.104,5795.5
1083,880,819,1,8,1,23.394,23394,Ferrari,23.394,8558.5
1084,880,8,1,9,1,22.709,22709,McLaren,22.709,5795.5
1085,880,818,1,9,1,23.074,23074,Mercedes,23.074,5927.0
1086,880,824,1,9,1,23.371,23371,Williams,23.371,3567.0
1087,880,813,1,10,1,23.099,23099,Red Bull,23.099,5329.5
1088,880,3,1,14,1,22.274,22274,Mercedes,22.274,5927.0
1089,880,817,1,15,1,23.435,23435,McLaren,23.435,5795.5
1090,880,823,2,16,1,23.834,23834,McLaren,23.834,5795.5
1091,880,820,2,19,1,30.838,30838,Williams,30.838,3567.0
1092,880,818,2,24,1,24.688,24688,Mercedes,24.688,5927.0
1093,880,822,2,24,1,23.215,23215,Force India,23.215,1098.0
1094,880,821,2,27,1,22.315,22315,Ferrari,22.315,8558.5
1095,880,824,2,27,1,23.387,23387,Williams,23.387,3567.0
1096,880,817,2,30,1,24.177,24177,McLaren,24.177,5795.5
1097,880,8,2,34,1,22.181,22181,McLaren,22.181,5795.5
1098,880,819,2,33,1,23.509,23509,Ferrari,23.509,8558.5
1099,880,823,3,34,1,23.917,23917,McLaren,23.917,5795.5
1100,880,820,3,34,1,22.948,22948,Williams,22.948,3567.0
1101,880,822,3,40,1,24.060,24060,Force India,24.06,1098.0
1102,880,818,3,44,1,23.160,23160,Mercedes,23.16,5927.0
1103,880,824,3,50,1,22.669,22669,Williams,22.669,3567.0
1104,881,20,1,5,1,21.135,21135,McLaren,21.135,5795.5
1105,881,16,1,6,1,37.833,37833,Williams,37.833,3567.0
1106,881,813,1,6,1,24.737,24737,Force India,24.737,1098.0
1107,881,823,1,6,1,23.252,23252,Ferrari,23.252,8558.5
1108,881,824,1,6,1,26.546,26546,McLaren,26.546,5795.5
1109,881,822,1,6,1,24.960,24960,Red Bull,24.96,5329.5
1110,881,820,1,6,1,30.365,30365,Williams,30.365,3567.0
1111,881,1,1,7,1,24.933,24933,Force India,24.933,1098.0
1112,881,18,1,7,1,22.448,22448,Force India,22.448,1098.0
1113,881,821,1,7,1,24.397,24397,Mercedes,24.397,5927.0
1114,881,3,1,8,1,22.028,22028,Force India,22.028,1098.0
1115,881,813,2,13,1,32.561,32561,Force India,32.561,1098.0
1116,881,824,2,17,1,23.755,23755,McLaren,23.755,5795.5
1117,881,823,2,18,1,22.706,22706,Ferrari,22.706,8558.5
1118,881,820,2,19,1,22.668,22668,Williams,22.668,3567.0
1119,881,819,2,20,1,25.015,25015,Red Bull,25.015,5329.5
1120,881,1,2,21,1,21.465,21465,Force India,21.465,1098.0
1121,881,18,2,21,1,21.028,21028,Force India,21.028,1098.0
1122,881,20,2,22,1,21.339,21339,McLaren,21.339,5795.5
1123,881,3,2,22,1,21.079,21079,Force India,21.079,1098.0
1124,881,821,2,22,1,22.575,22575,Mercedes,22.575,5927.0
1125,881,822,2,22,1,28.045,28045,Red Bull,28.045,5329.5
1126,881,818,2,26,1,21.638,21638,Ferrari,21.638,8558.5
1127,881,823,3,28,1,25.118,25118,Ferrari,25.118,8558.5
1128,881,824,3,29,1,22.017,22017,McLaren,22.017,5795.5
1129,881,1,3,30,1,21.549,21549,Force India,21.549,1098.0
1130,881,3,3,31,1,22.114,22114,Force India,22.114,1098.0
1131,881,20,3,32,1,21.482,21482,McLaren,21.482,5795.5
1132,881,820,3,31,1,22.115,22115,Williams,22.115,3567.0
1133,881,813,3,32,1,22.703,22703,Force India,22.703,1098.0
1134,881,819,3,32,1,23.373,23373,Red Bull,23.373,5329.5
1135,881,821,3,36,1,22.394,22394,Mercedes,22.394,5927.0
1136,881,822,3,40,1,22.937,22937,Red Bull,22.937,5329.5
1137,881,1,4,41,1,21.271,21271,Force India,21.271,1098.0
1138,881,20,4,42,1,20.757,20757,McLaren,20.757,5795.5
1139,881,3,4,42,1,21.202,21202,Force India,21.202,1098.0
1140,881,820,4,41,1,22.271,22271,Williams,22.271,3567.0
1141,881,823,4,42,1,22.744,22744,Ferrari,22.744,8558.5
1142,881,818,3,43,1,21.702,21702,Ferrari,21.702,8558.5
1143,881,824,4,43,1,22.335,22335,McLaren,22.335,5795.5
1144,881,819,4,43,1,23.844,23844,Red Bull,23.844,5329.5
1145,881,821,4,51,1,22.542,22542,Mercedes,22.542,5927.0
1146,882,17,1,1,1,21.287,21287,Williams,21.287,3567.0
1147,882,1,1,5,1,20.379,20379,Force India,20.379,1098.0
1148,882,819,1,5,1,21.265,21265,Mercedes,21.265,5927.0
1149,882,824,1,6,1,21.097,21097,McLaren,21.097,5795.5
1150,882,823,1,6,1,20.905,20905,Red Bull,20.905,5329.5
1151,882,820,1,7,1,21.063,21063,Mercedes,21.063,5927.0
1152,882,20,1,14,1,19.323,19323,Red Bull,19.323,5329.5
1153,882,17,2,15,1,26.956,26956,Williams,26.956,3567.0
1154,882,818,1,15,1,20.977,20977,Red Bull,20.977,5329.5
1155,882,822,1,16,1,21.614,21614,Ferrari,21.614,8558.5
1156,882,824,2,16,1,24.834,24834,McLaren,24.834,5795.5
1157,882,819,2,17,1,22.183,22183,Mercedes,22.183,5927.0
1158,882,823,2,20,1,20.743,20743,Red Bull,20.743,5329.5
1159,882,1,2,21,1,20.584,20584,Force India,20.584,1098.0
1160,882,820,2,21,1,25.091,25091,Mercedes,25.091,5927.0
1161,882,20,2,31,1,20.084,20084,Red Bull,20.084,5329.5
1162,882,824,3,32,1,20.625,20625,McLaren,20.625,5795.5
1163,882,819,3,33,1,21.294,21294,Mercedes,21.294,5927.0
1164,882,820,3,33,1,25.151,25151,Mercedes,25.151,5927.0
1165,882,822,2,34,1,22.217,22217,Ferrari,22.217,8558.5
1166,882,1,3,37,1,19.600,19600,Force India,19.6,1098.0
1167,882,818,2,37,1,20.235,20235,Red Bull,20.235,5329.5
1168,882,823,3,37,1,21.067,21067,Red Bull,21.067,5329.5
1169,882,818,3,43,1,20.716,20716,Red Bull,20.716,5329.5
1170,882,20,3,51,1,20.191,20191,Red Bull,20.191,5329.5
1171,882,822,3,51,1,21.490,21490,Ferrari,21.49,8558.5
1172,883,821,1,1,1,28.102,28102,McLaren,28.102,5795.5
1173,883,154,1,8,1,24.605,24605,Force India,24.605,1098.0
1174,883,18,1,9,1,23.093,23093,Ferrari,23.093,8558.5
1175,883,817,1,9,1,22.529,22529,Ferrari,22.529,8558.5
1176,883,824,1,9,1,24.325,24325,Williams,24.325,3567.0
1177,883,20,1,10,1,21.660,21660,Mercedes,21.66,5927.0
1178,883,13,1,10,1,21.665,21665,Red Bull,21.665,5329.5
1179,883,813,1,10,1,23.173,23173,Force India,23.173,1098.0
1180,883,819,1,11,1,22.912,22912,Mercedes,22.912,5927.0
1181,883,807,1,12,1,21.656,21656,Ferrari,21.656,8558.5
1182,883,8,1,16,1,22.715,22715,McLaren,22.715,5795.5
1183,883,821,2,16,1,21.997,21997,McLaren,21.997,5795.5
1184,883,13,2,17,1,21.722,21722,Red Bull,21.722,5329.5
1185,883,18,2,21,1,21.894,21894,Ferrari,21.894,8558.5
1186,883,824,2,22,1,23.455,23455,Williams,23.455,3567.0
1187,883,813,2,23,1,22.220,22220,Force India,22.22,1098.0
1188,883,819,2,23,1,22.576,22576,Mercedes,22.576,5927.0
1189,883,20,2,25,1,21.290,21290,Mercedes,21.29,5927.0
1190,883,817,2,25,1,22.028,22028,Ferrari,22.028,8558.5
1191,883,807,2,26,1,22.400,22400,Ferrari,22.4,8558.5
1192,883,154,2,27,1,21.608,21608,Force India,21.608,1098.0
1193,883,13,3,28,1,21.569,21569,Red Bull,21.569,5329.5
1194,883,821,3,33,1,22.438,22438,McLaren,22.438,5795.5
1195,883,8,2,34,1,21.723,21723,McLaren,21.723,5795.5
1196,883,18,3,34,1,21.696,21696,Ferrari,21.696,8558.5
1197,883,819,3,35,1,23.263,23263,Mercedes,23.263,5927.0
1198,883,13,4,36,1,27.757,27757,Red Bull,27.757,5329.5
1199,883,824,3,36,1,22.817,22817,Williams,22.817,3567.0
1200,883,813,3,39,1,22.066,22066,Force India,22.066,1098.0
1201,883,807,3,41,1,22.814,22814,Ferrari,22.814,8558.5
1202,883,817,3,41,1,22.623,22623,Ferrari,22.623,8558.5
1203,883,20,3,42,1,21.906,21906,Mercedes,21.906,5927.0
1204,883,154,3,42,1,21.556,21556,Force India,21.556,1098.0
1205,883,821,4,43,1,22.246,22246,McLaren,22.246,5795.5
1206,883,18,4,46,1,21.230,21230,Ferrari,21.23,8558.5
1207,883,824,4,48,1,23.803,23803,Williams,23.803,3567.0
1208,884,824,1,2,1,29.994,29994,Williams,29.994,3567.0
1209,884,13,1,8,1,19.490,19490,Force India,19.49,1098.0
1210,884,807,1,8,1,19.993,19993,Mercedes,19.993,5927.0
1211,884,813,1,8,1,20.205,20205,Red Bull,20.205,5329.5
1212,884,4,1,9,1,18.909,18909,McLaren,18.909,5795.5
1213,884,1,1,9,1,22.018,22018,Ferrari,22.018,8558.5
1214,884,818,1,9,1,19.772,19772,Mercedes,19.772,5927.0
1215,884,822,1,9,1,21.171,21171,McLaren,21.171,5795.5
1216,884,821,1,13,1,22.144,22144,Force India,22.144,1098.0
1217,884,813,2,13,1,13.266,13266,Red Bull,13.266,5329.5
1218,884,820,1,15,1,25.294,25294,Williams,25.294,3567.0
1219,884,824,2,16,1,20.656,20656,Williams,20.656,3567.0
1220,884,13,2,20,1,19.373,19373,Force India,19.373,1098.0
1221,884,818,2,20,1,20.671,20671,Mercedes,20.671,5927.0
1222,884,813,3,20,1,23.139,23139,Red Bull,23.139,5329.5
1223,884,4,2,21,1,19.952,19952,McLaren,19.952,5795.5
1224,884,807,2,21,1,19.402,19402,Mercedes,19.402,5927.0
1225,884,1,2,25,1,20.132,20132,Ferrari,20.132,8558.5
1226,884,822,2,25,1,20.533,20533,McLaren,20.533,5795.5
1227,884,821,2,28,1,19.988,19988,Force India,19.988,1098.0
1228,884,824,3,29,1,19.904,19904,Williams,19.904,3567.0
1229,884,820,2,30,1,21.582,21582,Williams,21.582,3567.0
1230,884,807,3,34,1,22.324,22324,Mercedes,22.324,5927.0
1231,884,818,3,34,1,25.362,25362,Mercedes,25.362,5927.0
1232,884,807,4,35,1,24.001,24001,Mercedes,24.001,5927.0
1233,884,813,4,35,1,20.800,20800,Red Bull,20.8,5329.5
1234,884,4,3,36,1,19.519,19519,McLaren,19.519,5795.5
1235,884,13,3,36,1,19.326,19326,Force India,19.326,1098.0
1236,884,1,3,36,1,19.700,19700,Ferrari,19.7,8558.5
1237,884,818,4,37,1,29.740,29740,Mercedes,29.74,5927.0
1238,884,807,5,38,1,28.971,28971,Mercedes,28.971,5927.0
1239,884,821,3,42,1,20.082,20082,Force India,20.082,1098.0
1240,884,822,3,43,1,19.908,19908,McLaren,19.908,5795.5
1241,884,824,4,46,1,19.830,19830,Williams,19.83,3567.0
1242,884,820,3,47,1,21.340,21340,Williams,21.34,3567.0
1243,884,4,4,49,1,18.471,18471,McLaren,18.471,5795.5
1244,884,1,4,50,1,19.457,19457,Ferrari,19.457,8558.5
1245,884,13,4,51,1,19.001,19001,Force India,19.001,1098.0
1246,884,813,5,53,1,19.723,19723,Red Bull,19.723,5329.5
1247,884,807,6,53,1,20.314,20314,Mercedes,20.314,5927.0
1248,884,821,4,54,1,19.324,19324,Force India,19.324,1098.0
1249,885,823,1,1,1,35.100,35100,Ferrari,35.1,8558.5
1250,885,814,1,9,1,25.643,25643,Ferrari,25.643,8558.5
1251,885,817,1,22,1,25.225,25225,Williams,25.225,3567.0
1252,885,824,1,22,1,25.098,25098,Williams,25.098,3567.0
1253,885,823,2,24,1,25.676,25676,Ferrari,25.676,8558.5
1254,885,13,1,26,1,25.331,25331,Ferrari,25.331,8558.5
1255,885,807,1,27,1,24.974,24974,Red Bull,24.974,5329.5
1256,885,821,1,28,1,25.364,25364,Red Bull,25.364,5329.5
1257,885,815,1,29,1,24.672,24672,McLaren,24.672,5795.5
1258,885,822,1,30,1,29.063,29063,Mercedes,29.063,5927.0
1259,885,154,1,30,1,24.565,24565,McLaren,24.565,5795.5
1260,885,813,2,30,1,26.146,26146,Force India,26.146,1098.0
1261,885,3,1,31,1,25.200,25200,Force India,25.2,1098.0
1262,885,824,2,35,1,25.215,25215,Williams,25.215,3567.0
1263,885,823,3,35,1,25.862,25862,Ferrari,25.862,8558.5
1264,885,154,2,62,1,39.980,39980,McLaren,39.98,5795.5
1265,885,821,2,63,1,25.926,25926,Red Bull,25.926,5329.5
1266,886,823,1,8,1,22.323,22323,Mercedes,22.323,5927.0
1267,886,819,1,11,1,22.184,22184,Red Bull,22.184,5329.5
1268,886,817,1,12,1,21.223,21223,McLaren,21.223,5795.5
1269,886,807,1,12,1,21.623,21623,Mercedes,21.623,5927.0
1270,886,813,1,12,1,24.557,24557,McLaren,24.557,5795.5
1271,886,815,1,13,1,20.427,20427,Ferrari,20.427,8558.5
1272,886,822,1,14,1,22.242,22242,Force India,22.242,1098.0
1273,886,4,1,16,1,20.512,20512,Force India,20.512,1098.0
1274,886,813,2,17,1,14.446,14446,McLaren,14.446,5795.5
1275,886,821,1,21,1,22.017,22017,Red Bull,22.017,5329.5
1276,886,823,2,32,1,22.039,22039,Mercedes,22.039,5927.0
1277,886,819,2,36,1,22.033,22033,Red Bull,22.033,5329.5
1278,886,807,2,38,1,21.014,21014,Mercedes,21.014,5927.0
1279,886,820,1,38,1,21.374,21374,Williams,21.374,3567.0
1280,886,817,2,39,1,21.315,21315,McLaren,21.315,5795.5
1281,886,823,3,38,1,29.056,29056,Mercedes,29.056,5927.0
1282,886,822,2,40,1,24.418,24418,Force India,24.418,1098.0
1283,886,824,1,41,1,21.378,21378,Williams,21.378,3567.0
1284,886,823,4,40,1,24.510,24510,Mercedes,24.51,5927.0
1285,886,154,1,42,1,20.859,20859,McLaren,20.859,5795.5
1286,886,815,2,43,1,20.805,20805,Ferrari,20.805,8558.5
1287,886,4,2,47,1,20.636,20636,Force India,20.636,1098.0
1288,886,813,3,49,1,21.637,21637,McLaren,21.637,5795.5
1289,886,154,2,53,1,21.574,21574,McLaren,21.574,5795.5
1290,886,821,2,63,1,21.524,21524,Red Bull,21.524,5329.5
1291,887,154,1,9,1,24.725,24725,Red Bull,24.725,5329.5
1292,887,4,1,10,1,24.572,24572,Red Bull,24.572,5329.5
1293,887,821,1,10,1,25.330,25330,Red Bull,25.33,5329.5
1294,887,823,1,10,1,26.515,26515,Ferrari,26.515,8558.5
1295,887,18,1,11,1,24.745,24745,Ferrari,24.745,8558.5
1296,887,824,1,11,1,25.729,25729,McLaren,25.729,5795.5
1297,887,3,1,12,1,24.990,24990,Force India,24.99,1098.0
